GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G4803490","2002","Texas","48","Navarro","349","Navarro, TX",13905,330509000,913
"G4803510","2002","Texas","48","Newton","351","Newton, TX",1333,29884000,146
"G4803530","2002","Texas","48","Nolan","353","Nolan, TX",4237,99432000,370
"G4803550","2002","Texas","48","Nueces","355","Nueces, TX",115367,3270583000,7931
"G4803570","2002","Texas","48","Ochiltree","357","Ochiltree, TX",2465,61124000,302
"G4803590","2002","Texas","48","Oldham","359","Oldham, TX",478,9564000,42
"G4803610","2002","Texas","48","Orange","361","Orange, TX",19465,618095000,1420
"G4803630","2002","Texas","48","Palo Pinto","363","Palo Pinto, TX",5805,137909000,633
"G4803650","2002","Texas","48","Panola","365","Panola, TX",5271,121836000,460
"G4803670","2002","Texas","48","Parker","367","Parker, TX",16260,377243000,1740
"G4803690","2002","Texas","48","Parmer","369","Parmer, TX",3410,84777000,200
"G4803710","2002","Texas","48","Pecos","371","Pecos, TX",2824,57278000,311
"G4803730","2002","Texas","48","Polk","373","Polk, TX",8480,179441000,683
"G4803750","2002","Texas","48","Potter","375","Potter, TX",55969,1547818000,3571
"G4803770","2002","Texas","48","Presidio","377","Presidio, TX",661,10753000,125
"G4803790","2002","Texas","48","Rains","379","Rains, TX",922,16624000,147
"G4803810","2002","Texas","48","Randall","381","Randall, TX",23485,573880000,2040
"G4803830","2002","Texas","48","Reagan","383","Reagan, TX",695,17156000,98
"G4803850","2002","Texas","48","Real","385","Real, TX",296,5294000,74
"G4803870","2002","Texas","48","Red River","387","Red River, TX",1934,38129000,211
"G4803890","2002","Texas","48","Reeves","389","Reeves, TX",2650,43653000,196
"G4803910","2002","Texas","48","Refugio","391","Refugio, TX",1108,29032000,147
"G4803930","2002","Texas","48","Roberts","393","Roberts, TX",0,0,11
"G4803950","2002","Texas","48","Robertson","395","Robertson, TX",2163,55121000,245
"G4803970","2002","Texas","48","Rockwall","397","Rockwall, TX",12769,354945000,1198
"G4803990","2002","Texas","48","Runnels","399","Runnels, TX",2735,61034000,258
"G4804010","2002","Texas","48","Rusk","401","Rusk, TX",8846,247166000,738
"G4804030","2002","Texas","48","Sabine","403","Sabine, TX",1405,34809000,155
"G4804050","2002","Texas","48","San Augustine","405","San Augustine, TX",1243,24299000,135
"G4804070","2002","Texas","48","San Jacinto","407","San Jacinto, TX",1076,18996000,170
"G4804090","2002","Texas","48","San Patricio","409","San Patricio, TX",10786,280946000,1013
"G4804110","2002","Texas","48","San Saba","411","San Saba, TX",1024,21823000,177
"G4804130","2002","Texas","48","Schleicher","413","Schleicher, TX",605,13825000,65
"G4804150","2002","Texas","48","Scurry","415","Scurry, TX",4215,139585000,398
"G4804170","2002","Texas","48","Shackelford","417","Shackelford, TX",549,12729000,101
"G4804190","2002","Texas","48","Shelby","419","Shelby, TX",6104,131027000,506
"G4804210","2002","Texas","48","Sherman","421","Sherman, TX",342,7253000,60
"G4804230","2002","Texas","48","Smith","423","Smith, TX",76492,2283202000,5040
"G4804250","2002","Texas","48","Somervell","425","Somervell, TX",2839,115310000,180
"G4804270","2002","Texas","48","Starr","427","Starr, TX",5688,85642000,424
"G4804290","2002","Texas","48","Stephens","429","Stephens, TX",2069,44778000,267
"G4804310","2002","Texas","48","Sterling","431","Sterling, TX",214,4851000,36
"G4804330","2002","Texas","48","Stonewall","433","Stonewall, TX",362,6973000,48
"G4804350","2002","Texas","48","Sutton","435","Sutton, TX",1196,36082000,148
"G4804370","2002","Texas","48","Swisher","437","Swisher, TX",1259,23280000,165
"G4804390","2002","Texas","48","Tarrant","439","Tarrant, TX",626555,21654902000,34461
"G4804410","2002","Texas","48","Taylor","441","Taylor, TX",49969,1169509000,3394
"G4804430","2002","Texas","48","Terrell","443","Terrell, TX",58,976000,18
"G4804450","2002","Texas","48","Terry","445","Terry, TX",1972,42198000,240
"G4804470","2002","Texas","48","Throckmorton","447","Throckmorton, TX",331,4977000,57
"G4804490","2002","Texas","48","Titus","449","Titus, TX",12370,312549000,682
"G4804510","2002","Texas","48","Tom Green","451","Tom Green, TX",35429,923616000,2572
"G4804530","2002","Texas","48","Travis","453","Travis, TX",422941,16345996000,24249
"G4804550","2002","Texas","48","Trinity","455","Trinity, TX",1663,32739000,207
"G4804570","2002","Texas","48","Tyler","457","Tyler, TX",2416,50937000,280
"G4804590","2002","Texas","48","Upshur","459","Upshur, TX",4002,84342000,467
"G4804610","2002","Texas","48","Upton","461","Upton, TX",658,17998000,67
"G4804630","2002","Texas","48","Uvalde","463","Uvalde, TX",5925,120258000,577
"G4804650","2002","Texas","48","Val Verde","465","Val Verde, TX",9505,184975000,846
"G4804670","2002","Texas","48","Van Zandt","467","Van Zandt, TX",7206,160626000,784
"G4804690","2002","Texas","48","Victoria","469","Victoria, TX",28853,775629000,2209
"G4804710","2002","Texas","48","Walker","471","Walker, TX",11010,223124000,871
"G4804730","2002","Texas","48","Waller","473","Waller, TX",11086,305145000,902
"G4804750","2002","Texas","48","Ward","475","Ward, TX",2019,51807000,236
"G4804770","2002","Texas","48","Washington","477","Washington, TX",10832,248516000,824
"G4804790","2002","Texas","48","Webb","479","Webb, TX",55987,1186592000,4332
"G4804810","2002","Texas","48","Wharton","481","Wharton, TX",11464,265933000,986
"G4804830","2002","Texas","48","Wheeler","483","Wheeler, TX",1189,19414000,168
"G4804850","2002","Texas","48","Wichita","485","Wichita, TX",46516,1152235000,3311
"G4804870","2002","Texas","48","Wilbarger","487","Wilbarger, TX",4048,88528000,321
"G4804890","2002","Texas","48","Willacy","489","Willacy, TX",1731,35259000,201
"G4804910","2002","Texas","48","Williamson","491","Williamson, TX",86066,3650084000,5314
"G4804930","2002","Texas","48","Wilson","493","Wilson, TX",3675,69953000,446
"G4804950","2002","Texas","48","Winkler","495","Winkler, TX",1102,27168000,143
"G4804970","2002","Texas","48","Wise","497","Wise, TX",10906,301314000,976
"G4804990","2002","Texas","48","Wood","499","Wood, TX",7222,154086000,827
"G4805010","2002","Texas","48","Yoakum","501","Yoakum, TX",1795,55133000,188
"G4805030","2002","Texas","48","Young","503","Young, TX",4885,120718000,589
"G4805050","2002","Texas","48","Zapata","505","Zapata, TX",1333,27438000,146
"G4805070","2002","Texas","48","Zavala","507","Zavala, TX",1532,24028000,114
"G4809990","2002","Texas","48","Remainder of Texas","999","Texas Statewide No Fixed Loc",55969,2760144000,320
"G4900010","2002","Utah","49","Beaver","001","Beaver, UT",1272,19547000,141
"G4900030","2002","Utah","49","Box Elder","003","Box Elder, UT",15125,512493000,844
"G4900050","2002","Utah","49","Cache","005","Cache, UT",32645,763492000,2433
"G4900070","2002","Utah","49","Carbon","007","Carbon, UT",6513,171319000,531
"G4900090","2002","Utah","49","Daggett","009","Daggett, UT",94,2501000,20
"G4900110","2002","Utah","49","Davis","011","Davis, UT",62262,1628077000,5053
"G4900130","2002","Utah","49","Duchesne","013","Duchesne, UT",3421,82507000,420
"G4900150","2002","Utah","49","Emery","015","Emery, UT",3023,107450000,179
"G4900170","2002","Utah","49","Garfield","017","Garfield, UT",940,21300000,151
"G4900190","2002","Utah","49","Grand","019","Grand, UT",2873,55908000,391
"G4900210","2002","Utah","49","Iron","021","Iron, UT",9793,195982000,947
"G4900230","2002","Utah","49","Juab","023","Juab, UT",1778,41367000,162
"G4900250","2002","Utah","49","Kane","025","Kane, UT",1553,28880000,211
"G4900270","2002","Utah","49","Millard","027","Millard, UT",2502,75903000,232
"G4900290","2002","Utah","49","Morgan","029","Morgan, UT",1169,32554000,171
"G4900310","2002","Utah","49","Piute","031","Piute, UT",97,1623000,24
"G4900330","2002","Utah","49","Rich","033","Rich, UT",385,7509000,70
"G4900350","2002","Utah","49","Salt Lake","035","Salt Lake, UT",467970,15107885000,26691
"G4900370","2002","Utah","49","San Juan","037","San Juan, UT",1701,33777000,248
"G4900390","2002","Utah","49","Sanpete","039","Sanpete, UT",4070,71703000,398
"G4900410","2002","Utah","49","Sevier","041","Sevier, UT",5311,124554000,501
"G4900430","2002","Utah","49","Summit","043","Summit, UT",17233,388467000,1619
"G4900450","2002","Utah","49","Tooele","045","Tooele, UT",7121,213766000,523
"G4900470","2002","Utah","49","Uintah","047","Uintah, UT",6773,178874000,804
"G4900490","2002","Utah","49","Utah","049","Utah, UT",132413,3491049000,8063
"G4900510","2002","Utah","49","Wasatch","051","Wasatch, UT",3455,82704000,513
"G4900530","2002","Utah","49","Washington","053","Washington, UT",29996,710789000,2794
"G4900550","2002","Utah","49","Wayne","055","Wayne, UT",456,9040000,81
"G4900570","2002","Utah","49","Weber","057","Weber, UT",63440,1702986000,4498
"G4909990","2002","Utah","49","Remainder of Utah","999","Utah Statewide No Fixed Loc",15044,310110000,75
"G5000010","2002","Vermont","50","Addison","001","Addison, VT",12289,320003000,1119
"G5000030","2002","Vermont","50","Bennington","003","Bennington, VT",17288,457625000,1557
"G5000050","2002","Vermont","50","Caledonia","005","Caledonia, VT",9435,233923000,937
"G5000070","2002","Vermont","50","Chittenden","007","Chittenden, VT",86110,2953876000,5363
"G5000090","2002","Vermont","50","Essex","009","Essex, VT",1310,34619000,136
"G5000110","2002","Vermont","50","Franklin","011","Franklin, VT",11502,309269000,1077
"G5000130","2002","Vermont","50","Grand Isle","013","Grand Isle, VT",0,0,190
"G5000150","2002","Vermont","50","Lamoille","015","Lamoille, VT",9663,209469000,964
"G5000170","2002","Vermont","50","Orange","017","Orange, VT",7139,186825000,824
"G5000190","2002","Vermont","50","Orleans","019","Orleans, VT",7437,171387000,847
"G5000210","2002","Vermont","50","Rutland","021","Rutland, VT",25919,688015000,2337
"G5000230","2002","Vermont","50","Washington","023","Washington, VT",25282,690141000,2245
"G5000250","2002","Vermont","50","Windham","025","Windham, VT",21874,618442000,1831
"G5000270","2002","Vermont","50","Windsor","027","Windsor, VT",22103,545721000,2190
"G5009990","2002","Vermont","50","Remainder of Vermont","999","Vermont Statewide No Fixed Loc",0,0,7
"G5100010","2002","Virginia","51","Accomack","001","Accomack, VA",9424,206588000,814
"G5100030","2002","Virginia","51","Albemarle","003","Albemarle, VA",24261,747039000,1919
"G5100050","2002","Virginia","51","Alleghany","005","Alleghany, VA",3584,78909000,260
"G5100070","2002","Virginia","51","Amelia","007","Amelia, VA",1921,41345000,281
"G5100090","2002","Virginia","51","Amherst","009","Amherst, VA",7123,175367000,612
"G5100110","2002","Virginia","51","Appomattox","011","Appomattox, VA",2499,55435000,249
"G5100130","2002","Virginia","51","Arlington","013","Arlington, VA",111895,5598215000,5298
"G5100150","2002","Virginia","51","Augusta","015","Augusta, VA",17143,498824000,1105
"G5100170","2002","Virginia","51","Bath","017","Bath, VA",1772,44374000,144
"G5100190","2002","Virginia","51","Bedford","019","Bedford, VA",9494,263302000,1280
"G5100210","2002","Virginia","51","Bland","021","Bland, VA",928,27952000,87
"G5100230","2002","Virginia","51","Botetourt","023","Botetourt, VA",6608,189881000,679
"G5100250","2002","Virginia","51","Brunswick","025","Brunswick, VA",3236,71120000,311
"G5100270","2002","Virginia","51","Buchanan","027","Buchanan, VA",6446,191104000,554
"G5100290","2002","Virginia","51","Buckingham","029","Buckingham, VA",1646,38361000,208
"G5100310","2002","Virginia","51","Campbell","031","Campbell, VA",13061,347604000,1054
"G5100330","2002","Virginia","51","Caroline","033","Caroline, VA",3284,81465000,386
"G5100350","2002","Virginia","51","Carroll","035","Carroll, VA",4922,98945000,463
"G5100360","2002","Virginia","51","Charles City","036","Charles City, VA",1940,49069000,187
"G5100370","2002","Virginia","51","Charlotte","037","Charlotte, VA",2494,52163000,253
"G5100410","2002","Virginia","51","Chesterfield","041","Chesterfield, VA",89339,2803078000,5893
"G5100430","2002","Virginia","51","Clarke","043","Clarke, VA",3579,107037000,351
"G5100450","2002","Virginia","51","Craig","045","Craig, VA",318,6527000,62
"G5100470","2002","Virginia","51","Culpeper","047","Culpeper, VA",10230,379218000,895
"G5100490","2002","Virginia","51","Cumberland","049","Cumberland, VA",899,16663000,148
"G5100510","2002","Virginia","51","Dickenson","051","Dickenson, VA",2385,64757000,265
"G5100530","2002","Virginia","51","Dinwiddie","053","Dinwiddie, VA",4835,124675000,348
"G5100570","2002","Virginia","51","Essex","057","Essex, VA",3220,73674000,317
"G5100590","2002","Virginia","51","Fairfax","059","Fairfax, VA",494893,25108544000,25987
"G5100610","2002","Virginia","51","Fauquier","061","Fauquier, VA",15199,458056000,1686
"G5100630","2002","Virginia","51","Floyd","063","Floyd, VA",1538,32173000,252
"G5100650","2002","Virginia","51","Fluvanna","065","Fluvanna, VA",2470,63686000,351
"G5100670","2002","Virginia","51","Franklin","067","Franklin, VA",11103,260544000,1035
"G5100690","2002","Virginia","51","Frederick","069","Frederick, VA",20661,556441000,1201
"G5100710","2002","Virginia","51","Giles","071","Giles, VA",3887,115804000,324
"G5100730","2002","Virginia","51","Gloucester","073","Gloucester, VA",6486,128112000,862
"G5100750","2002","Virginia","51","Goochland","075","Goochland, VA",4680,159004000,492
"G5100770","2002","Virginia","51","Grayson","077","Grayson, VA",1640,40610000,193
"G5100790","2002","Virginia","51","Greene","079","Greene, VA",2661,74932000,277
"G5100810","2002","Virginia","51","Greensville","081","Greensville, VA",2577,62146000,112
"G5100830","2002","Virginia","51","Halifax","083","Halifax, VA",11116,269173000,777
"G5100850","2002","Virginia","51","Hanover","085","Hanover, VA",35440,1005716000,2805
"G5100870","2002","Virginia","51","Henrico","087","Henrico, VA",141809,5059994000,7079
"G5100890","2002","Virginia","51","Henry","089","Henry, VA",15183,327600000,906
"G5100910","2002","Virginia","51","Highland","091","Highland, VA",383,7014000,96
"G5100930","2002","Virginia","51","Isle Of Wight","093","Isle of Wight, VA",10615,345983000,551
"G5100950","2002","Virginia","51","James City","095","James City, VA",15183,417993000,1179
"G5100970","2002","Virginia","51","King And Queen","097","King and Queen, VA",736,16762000,129
"G5100990","2002","Virginia","51","King George","099","King George, VA",4835,182420000,406
"G5101010","2002","Virginia","51","King William","101","King William, VA",3095,103359000,327
"G5101030","2002","Virginia","51","Lancaster","103","Lancaster, VA",3804,101219000,486
"G5101050","2002","Virginia","51","Lee","105","Lee, VA",3363,83710000,338
"G5101070","2002","Virginia","51","Loudoun","107","Loudoun, VA",93004,4413897000,5449
"G5101090","2002","Virginia","51","Louisa","109","Louisa, VA",4049,139177000,493
"G5101110","2002","Virginia","51","Lunenburg","111","Lunenburg, VA",1820,45442000,192
"G5101130","2002","Virginia","51","Madison","113","Madison, VA",1956,47943000,270
"G5101150","2002","Virginia","51","Mathews","115","Mathews, VA",1210,22415000,223
"G5101170","2002","Virginia","51","Mecklenburg","117","Mecklenburg, VA",10452,214887000,856
"G5101190","2002","Virginia","51","Middlesex","119","Middlesex, VA",2308,45138000,375
"G5101210","2002","Virginia","51","Montgomery","121","Montgomery, VA",25588,634193000,1845
"G5101250","2002","Virginia","51","Nelson","125","Nelson, VA",3233,56579000,401
"G5101270","2002","Virginia","51","New Kent","127","New Kent, VA",1890,50924000,259
"G5101310","2002","Virginia","51","Northampton","131","Northampton, VA",3249,75731000,346
"G5101330","2002","Virginia","51","Northumberland","133","Northumberland, VA",2204,58027000,372
"G5101350","2002","Virginia","51","Nottoway","135","Nottoway, VA",3988,79707000,341
"G5101370","2002","Virginia","51","Orange","137","Orange, VA",7115,188837000,616
"G5101390","2002","Virginia","51","Page","139","Page, VA",6475,138203000,485
"G5101410","2002","Virginia","51","Patrick","141","Patrick, VA",3669,80053000,312
"G5101430","2002","Virginia","51","Pittsylvania","143","Pittsylvania, VA",10172,218153000,908
"G5101450","2002","Virginia","51","Powhatan","145","Powhatan, VA",3119,79543000,511
"G5101470","2002","Virginia","51","Prince Edward","147","Prince Edward, VA",7577,144980000,556
"G5101490","2002","Virginia","51","Prince George","149","Prince George, VA",7058,227205000,387
"G5101530","2002","Virginia","51","Prince William","153","Prince William, VA",69901,2025861000,5324
"G5101550","2002","Virginia","51","Pulaski","155","Pulaski, VA",12164,346783000,692
"G5101570","2002","Virginia","51","Rappahannock","157","Rappahannock, VA",867,22453000,175
"G5101590","2002","Virginia","51","Richmond","159","Richmond, VA",1728,45122000,225
